timestamp_utc,trip_id,tren,fecha_tren,estado,retraso_seg,retraso_min
2026-04-07T00:00:48Z,0029522026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:00:48Z,0029512026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:00:48Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T00:00:48Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T00:00:48Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T00:00:48Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T00:02:12Z,0029522026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:02:12Z,0029512026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:02:12Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T00:02:12Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T00:02:12Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T00:02:12Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T00:05:20Z,0029512026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:05:20Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T00:05:20Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T00:05:20Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T00:05:20Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T00:10:22Z,0029522026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:10:22Z,0029512026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:10:22Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T00:10:22Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T00:10:22Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T00:10:22Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T00:15:28Z,0029522026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:15:28Z,0029512026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:15:28Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T00:15:28Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T00:15:28Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T00:15:28Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T00:20:25Z,0029512026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:20:25Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T00:20:25Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T00:20:25Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T00:20:25Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T00:25:21Z,0029522026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:25:21Z,0029512026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:25:21Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T00:25:21Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T00:25:21Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T00:25:21Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T00:30:32Z,0029522026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:30:32Z,0029512026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:30:32Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T00:30:32Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T00:30:32Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T00:30:32Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T00:35:20Z,0029512026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:35:20Z,0029522026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:35:20Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T00:35:20Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T00:35:20Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T00:35:20Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T00:40:25Z,0029512026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:40:25Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T00:40:25Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T00:40:25Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T00:40:25Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T00:45:24Z,0029522026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:45:24Z,0029512026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:45:24Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T00:45:24Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T00:45:24Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T00:45:24Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T00:50:24Z,0029522026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:50:24Z,0029512026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:50:24Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T00:50:24Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T00:50:24Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T00:50:24Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T00:55:20Z,0029512026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T00:55:20Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T00:55:20Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T00:55:20Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T00:55:20Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T01:00:48Z,0029522026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T01:00:48Z,0029512026-04-06,00295,2026-04-06,SCHEDULED,6180,103.0
2026-04-07T01:00:48Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T01:00:48Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T01:00:48Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T01:00:48Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T01:05:20Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T01:05:20Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T01:05:20Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T01:05:20Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T01:10:23Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T01:10:23Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T01:10:23Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T01:10:23Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T01:15:24Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T01:15:24Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T01:15:24Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T01:15:24Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T01:20:24Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T01:20:24Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T01:20:24Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T01:20:24Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T01:25:20Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T01:25:20Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T01:25:20Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T01:25:20Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T01:30:36Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T01:30:36Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T01:30:36Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T01:30:36Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T01:35:20Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T01:35:20Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T01:35:20Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T01:35:20Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T01:40:25Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T01:40:25Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T01:40:25Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T01:40:25Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T01:45:24Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T01:45:24Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T01:45:24Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T01:45:24Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T01:50:23Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T01:50:23Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T01:50:23Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T01:50:23Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T01:55:20Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T01:55:20Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T01:55:20Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T01:55:20Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T02:00:40Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T02:00:40Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T02:00:40Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T02:00:40Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T02:05:20Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T02:05:20Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T02:05:20Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T02:05:20Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T02:10:25Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T02:10:25Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T02:10:25Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T02:10:25Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T02:15:25Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T02:15:25Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T02:15:25Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T02:15:25Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T02:20:23Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T02:20:23Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T02:20:23Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T02:20:23Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T02:25:20Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T02:25:20Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T02:25:20Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T02:25:20Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T02:30:33Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T02:30:33Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T02:30:33Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T02:30:33Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T02:35:20Z,1575812026-04-05,15758,2026-04-05,CANCELED,,
2026-04-07T02:35:20Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
2026-04-07T02:35:20Z,1575312026-04-06,15753,2026-04-06,CANCELED,,
2026-04-07T02:35:20Z,1564612026-04-06,15646,2026-04-06,CANCELED,,
2026-04-07T02:40:24Z,1803512026-04-05,18035,2026-04-05,CANCELED,,
